,Sim,Wsnr,Heterogeneity,gKCC2,gGABA_tonic,current_noise,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,STD FR,STD CV
306,307,0.1,0.4,0.005,0.004,0.001,0.0003746905852637512,4.6282894182347864e-23,0.00015528404587178716,2.1276403229874383e-18,0.5431013431013431,0.5525030525030524,0.5478021978021977,0.69,15.492307692307692,0.054730440301144746,11.697301565118574,0.07899811090619854
307,308,0.1,0.4,0.005,0.004,0.01,2.5047852405982115e-09,8.710544813379923e-07,6.866591030797123e-08,0.08070608718068747,0.8149727552712626,0.4259654110400379,0.6204690831556502,0.7,12.5,0.1504066908004731,10.764785042671562,0.17844905726894306
308,309,0.1,0.4,0.005,0.005,0.001,1.8893838828003395e-06,1.9933977702047932e-07,5.819462127941583e-06,0.014614466582141751,0.6984126984126984,0.47619047619047616,0.5873015873015872,0.66,14.03968253968254,0.13960678150299524,10.098444634011866,0.16250624569244307
309,310,0.1,0.4,0.005,0.005,0.01,1.1799047132329393e-07,2.4990045463552503e-13,5.328399823546715e-07,3.180970118600881e-09,0.7936507936507937,0.5277777777777778,0.6607142857142858,0.62,12.544642857142858,0.08726891267772599,10.025982667244023,0.11126405606099275
310,311,0.1,0.4,0.005,0.006,0.001,4.553367197350218e-15,2.7281181467061155e-13,6.397710662944168e-11,1.5775708579128193e-10,1.1244778613199666,0.46073517126148705,0.7926065162907269,0.63,9.640350877192983,0.08259943001914824,7.525835260495227,0.09767963690587655
311,312,0.1,0.4,0.005,0.006,0.01,5.556070182183159e-05,7.201324577124875e-17,0.003601306008397294,1.0493384465947051e-14,0.6148705096073517,0.6361737677527152,0.6255221386800334,0.58,16.75438596491228,0.06439874726410451,13.455619972096686,0.07793528364602864
312,313,0.1,0.4,0.006,0.001,0.001,3.112748747196175e-09,3.933107663002322e-12,4.226346712674785e-08,2.5991504938509694e-06,0.8695436507936507,0.3849206349206349,0.6272321428571428,0.67,12.2265625,0.10795753954153825,9.825401426078924,0.1292668531707504
313,314,0.1,0.4,0.006,0.001,0.01,0.004700672541286377,5.394048115838129e-12,0.007354144963846933,8.080280578135411e-09,0.4269005847953216,0.46073517126148705,0.44381787802840433,0.59,17.403508771929825,0.09447253771794033,10.9466163146952,0.08599730160086297
314,315,0.1,0.4,0.006,0.002,0.001,0.0005173877181597158,5.089335109782932e-14,9.351950085641808e-05,9.123757742330928e-10,0.4665831244778614,0.3905597326649958,0.4285714285714286,0.78,15.796052631578947,0.0956253095873154,11.057617531408571,0.1059852992738018
315,316,0.1,0.4,0.006,0.002,0.01,0.0017829103391962297,4.307377906268783e-09,0.00021779885494752093,5.7413262657184655e-06,0.5140809011776755,0.351510496671787,0.43279569892473124,0.65,15.653225806451612,0.11265434153036055,10.033246632136056,0.10982616967484142
316,317,0.1,0.4,0.006,0.003,0.001,0.0004196947180415135,5.784102868325746e-11,2.0015863799553814e-05,2.565227231919533e-06,0.5230414746543779,0.4736303123399897,0.49833589349718377,0.67,14.588709677419354,0.10668130301437471,9.268627361900862,0.13180079398285888
317,318,0.1,0.4,0.006,0.003,0.01,4.0034424805588067e-07,6.218804469464057e-11,7.309855317898319e-06,1.4236966190314734e-11,0.7601279317697228,0.4376924899312957,0.5989102108505093,0.7,14.261194029850746,0.0871351916099468,11.169106582796802,0.07725665186661257
318,319,0.1,0.4,0.006,0.004,0.001,3.098615405481088e-05,1.205504721499777e-19,1.8503542118266218e-05,3.1983787602294394e-13,0.5321495829970405,0.469061070755986,0.5006053268765133,0.63,14.228813559322035,0.07029493761974694,10.790501957307807,0.09430454708235339
319,320,0.1,0.4,0.006,0.004,0.01,2.6771632052716915e-06,1.1851391143688506e-12,1.2061447032772661e-06,8.437530373013179e-10,0.6507936507936507,0.5128008192524323,0.5817972350230415,0.66,13.330645161290322,0.08948960058164704,10.040620542281712,0.10052095657290151
320,321,0.1,0.4,0.006,0.005,0.001,0.009533005906206515,6.458746829177729e-11,0.0013812668337512563,4.1373721697692853e-13,0.4418886198547215,0.6385525961797147,0.540220608017218,0.61,16.449152542372882,0.07525803681282565,10.769816152552544,0.06935244085691875
321,322,0.1,0.4,0.006,0.005,0.01,4.2931311901211675e-08,7.475157756042626e-13,3.402611304533472e-08,1.4668552375268041e-05,0.8232074438970991,0.428024083196497,0.625615763546798,0.62,11.681034482758621,0.11019886597414098,9.646197337177819,0.1369177452971289
322,323,0.1,0.4,0.006,0.006,0.001,1.4744531901329745e-06,1.1407376846256956e-17,1.5093799372606643e-06,1.4853925573915747e-08,0.7857142857142859,0.46145124716553276,0.6235827664399094,0.56,12.418367346938776,0.08397237748034408,9.369592012318419,0.12693459538153568
323,324,0.1,0.4,0.006,0.006,0.01,1.0872600835855746e-11,1.7527123884106958e-10,4.029597050722637e-10,3.778280814330026e-09,0.9728275490987356,0.5029593758407316,0.7378934624697335,0.62,10.26271186440678,0.09170519270095145,9.208671269194948,0.09925678156800452
324,325,0.1,0.4,0.007,0.001,0.001,2.279148741271332e-08,1.225260018874731e-07,2.0518474679677218e-07,3.954205997364162e-06,0.7798259088581669,0.22247823860727087,0.5011520737327189,0.65,12.53225806451613,0.11298358252586388,10.949249115417333,0.09867791469486697
325,326,0.1,0.4,0.007,0.001,0.01,0.004604356510997321,1.0746211472327453e-09,0.0005726296373765239,0.0020738809809972116,0.43867243867243866,0.39249639249639257,0.4155844155844156,0.68,16.204545454545453,0.1313252667158523,11.700484732488933,0.14946558029477425
326,327,0.1,0.4,0.007,0.002,0.001,0.0005431024215162373,2.1071891585202926e-11,4.072302871702209e-05,0.016196012847056556,0.4790968030404651,0.40956852224457857,0.4443326626425218,0.75,15.19718309859155,0.13918065212484307,11.226377036285621,0.18574564116547698
327,328,0.1,0.4,0.007,0.002,0.01,3.5148792475479897e-07,1.2998115001777111e-07,2.473158325866869e-07,0.0001255801185900879,0.664492280930637,0.3335507719069362,0.4990215264187866,0.79,13.301369863013699,0.12483351425311139,11.005210386799604,0.12382471358948902
328,329,0.1,0.4,0.007,0.003,0.001,8.66122483326991e-06,6.157132127268516e-14,7.4101352093492e-06,4.857004752062469e-14,0.6820436507936508,0.5500992063492063,0.6160714285714286,0.68,14.1171875,0.07224618355593003,10.954359216304884,0.08335075279501086
329,330,0.1,0.4,0.007,0.003,0.01,2.534673705271322e-06,1.6084582494855095e-06,5.666539479127269e-06,6.177706172711624e-08,0.6810966810966811,0.3730158730158731,0.5270562770562771,0.69,14.174242424242424,0.10512338075960197,10.44701364615978,0.08368930412767268
330,331,0.1,0.4,0.007,0.004,0.001,1.1561012387652871e-05,2.9980837792095083e-21,5.532453967612436e-06,8.37956376911922e-15,0.5882936507936508,0.5500992063492063,0.5691964285714286,0.67,13.9765625,0.06745974165031765,11.106525984014702,0.08943701959243666
331,332,0.1,0.4,0.007,0.004,0.01,8.187522815789057e-06,0.00019028023612063842,3.9956493365504255e-06,0.030160468019149678,0.6195436507936508,0.3849206349206349,0.5022321428571428,0.69,13.8515625,0.1452130593372749,10.993847600298713,0.1517377900769685
332,333,0.1,0.4,0.007,0.005,0.001,6.110453813643315e-06,1.9925776445728044e-11,1.5213813478723922e-06,0.00010246030419424421,0.6174603174603174,0.5063492063492063,0.5619047619047619,0.64,13.316666666666666,0.11238677544652159,9.717667186910424,0.17617431287593727
333,334,0.1,0.4,0.007,0.005,0.01,1.1337896915303428e-07,9.747292023963081e-08,2.1503375849439773e-08,1.338339385008899e-08,0.7445436507936507,0.5188492063492063,0.6316964285714285,0.69,12.03125,0.10051615035555636,9.441379583381869,0.08156694321199745
334,335,0.1,0.4,0.007,0.006,0.001,0.00017869329190597317,3.4702735042067844e-27,4.2520294652769644e-05,4.598743924001154e-21,0.615079365079365,0.6706349206349206,0.6428571428571428,0.6,14.473214285714286,0.03864162640870907,10.242340187940949,0.057541166521543466
335,336,0.1,0.4,0.007,0.006,0.01,4.917070410751366e-05,1.1168848976503013e-09,2.9834937990818283e-05,3.5380209053502688e-09,0.6123321123321124,0.47557997557997556,0.543956043956044,0.56,13.990384615384615,0.08986558738602221,10.48785487371326,0.07769778234258952
336,337,0.2,0.1,0.001,0.001,0.001,8.672465992277297e-24,0.004697904972559097,1.05853027279951e-18,0.7757850236874058,1.0793650793650793,0.1303854875283447,0.604875283446712,0.98,9.11734693877551,0.1831830312023341,4.38969167040991,0.12021057889075928
337,338,0.2,0.1,0.001,0.001,0.01,3.2690897513609285e-21,0.0017428522564035779,4.150404728368971e-17,0.050881654052315754,1.0512265512265513,0.4155844155844156,0.7334054834054835,0.99,9.929292929292929,0.2039873096557775,4.162124858583036,0.11611491892755299
338,339,0.2,0.1,0.001,0.002,0.001,7.914075877596958e-21,2.738849341386574e-06,2.0549443229174304e-16,0.6919827778663395,0.9270986745213549,0.1390116183930617,0.5330551464572083,0.99,10.077319587628866,0.17415035980861332,4.588949190289605,0.1448306505605455
339,340,0.2,0.1,0.001,0.002,0.01,2.945480793275445e-23,0.00015696874474719374,2.4516252550345462e-17,2.788264072341437e-05,1.0505952380952381,0.501984126984127,0.7762896825396826,0.97,9.671875,0.23747597365161177,3.64707940015592,0.1426857277167083
340,341,0.2,0.1,0.001,0.003,0.001,3.577413465753844e-20,4.736460570995193e-05,2.6044950625921253e-16,0.27346252224111367,1.0069124423963136,0.1866359447004608,0.5967741935483872,0.96,9.870967741935484,0.19549859083244264,4.461847359466085,0.1604329940048837
341,342,0.2,0.1,0.001,0.003,0.01,4.219222611973691e-18,2.2049305158700506e-05,6.631070806735057e-16,0.14903516299375702,0.9844720496894409,0.2546583850931676,0.6195652173913042,0.95,9.978260869565217,0.20119350417033804,4.665968981963202,0.1692007957881116
342,343,0.2,0.1,0.001,0.004,0.001,7.531692977124998e-19,1.0744386291215588e-06,7.775484481361482e-16,0.00015774246101854007,0.947717231222386,0.4440353460972017,0.6958762886597939,0.99,10.304123711340207,0.24187383216372463,5.022914862572755,0.20169094910573354
343,344,0.2,0.1,0.001,0.004,0.01,4.980392485772702e-20,4.849582778753301e-07,1.170285254662889e-16,5.36219796129104e-08,0.9771094402673349,0.412781954887218,0.6949456975772765,0.95,9.826315789473684,0.2677379205425057,4.6104962748360405,0.19096977429350534
344,345,0.2,0.1,0.001,0.005,0.001,6.014683223628146e-19,1.3903766013837862e-07,5.056687484000925e-16,1.2423780712871144e-06,0.9285714285714285,0.5816326530612245,0.7551020408163265,0.99,10.290816326530612,0.2744060411791953,4.911940610196829,0.2585080434781832
345,346,0.2,0.1,0.001,0.005,0.01,3.0207223307319213e-19,5.648600685942828e-06,2.1318717436892933e-16,3.831624481571478e-07,0.9451127819548872,0.4969924812030075,0.7210526315789474,0.96,9.942105263157895,0.268187627762278,4.685848323968186,0.2165823014477727
346,347,0.2,0.1,0.001,0.006,0.001,4.710058207804615e-19,1.4346164366385262e-08,3.725476554060947e-16,9.038070161687556e-08,0.9409937888198757,0.6024844720496895,0.7717391304347826,0.92,9.853260869565217,0.28534433027008194,4.6889892089353635,0.2580087348451775
347,348,0.2,0.1,0.001,0.006,0.01,9.47361005372579e-21,3.405489416373377e-07,2.7701336501333354e-17,4.733470234408694e-06,1.0089285714285714,0.49107142857142855,0.75,0.97,9.630208333333334,0.26268287461003365,4.334481894059607,0.23200857042424977
348,349,0.2,0.1,0.002,0.001,0.001,9.623619074352168e-28,0.002267385039312841,4.3202464524099467e-19,0.47945649149111913,1.0095729013254786,0.2833415153002782,0.6464572083128783,0.98,8.95360824742268,0.1886340634616607,3.60418032935783,0.12279760094992934
349,350,0.2,0.1,0.002,0.001,0.01,2.114569535928147e-22,0.005180732003746941,2.2858658760147834e-17,0.08089412896736412,1.0089285714285714,0.31448412698412703,0.6617063492063492,0.98,9.598958333333334,0.20167256792687369,4.2626159512984385,0.11707584931454072
350,351,0.2,0.1,0.002,0.002,0.001,2.099029057137668e-25,0.018230411911173673,1.9702885726518538e-18,0.8340595050838977,1.0486431131592422,0.18228366615463387,0.615463389656938,0.95,8.935483870967742,0.17693971434940953,3.8221382621382425,0.11205263196088218
351,352,0.2,0.1,0.002,0.002,0.01,2.0713803381121643e-30,0.1285698284339419,3.090618205512074e-20,0.17612138471318384,1.0976021614319487,0.1447146234380277,0.6211583924349882,0.98,8.27659574468085,0.19740740288213268,2.9531960880459622,0.12877850986570144
352,353,0.2,0.1,0.002,0.003,0.001,4.450776725019022e-23,0.0016579398216691032,4.101393066300297e-18,0.3569239594854484,1.0274725274725276,0.2167277167277167,0.6221001221001221,0.95,8.912087912087912,0.19227381469282448,4.020957055306996,0.14077450210601464
353,354,0.2,0.1,0.002,0.003,0.01,3.0891614379274076e-25,0.0006453905931084435,1.2688501187397568e-18,0.02567518618494019,1.0714285714285714,0.4515455304928989,0.7614870509607352,0.99,9.01578947368421,0.20887391168548244,3.6204482359733965,0.1278490058594839
354,355,0.2,0.1,0.002,0.004,0.001,5.168360281954597e-22,1.1727572451272415e-05,1.4862081151736827e-16,0.3529210375885302,1.0082706766917293,0.2233082706766917,0.6157894736842106,0.96,9.926315789473684,0.19345206359396078,4.11158083380451,0.1710804507534
355,356,0.2,0.1,0.002,0.004,0.01,1.735538730265282e-31,0.06692337984340155,4.2303987368485574e-19,0.09174632966971213,1.0714285714285714,0.23988735279057866,0.655657962109575,0.95,8.693548387096774,0.2021921244087421,3.101363087474097,0.1332673315083959
356,357,0.2,0.1,0.002,0.005,0.001,4.074525346443578e-28,0.00042500742223557905,1.1983844384606242e-19,0.1990973499579022,1.0714285714285714,0.16261398176291797,0.6170212765957447,0.94,8.52127659574468,0.19909926682038145,3.151253460181092,0.17584738847543946
357,358,0.2,0.1,0.002,0.005,0.01,4.449812926870051e-33,0.048336629289360555,3.7667997737985454e-21,0.03705388508249223,1.2890915231340765,0.18726781492738936,0.738179669030733,0.98,7.882978723404255,0.20759519330289156,2.879148747492148,0.13461202144268397
358,359,0.2,0.1,0.002,0.006,0.001,2.099029057137668e-25,3.3249051832130554e-06,1.0827597743990974e-18,0.03319328883330434,1.1346646185355862,0.3371735791090629,0.7359190988223245,0.95,8.801075268817204,0.21277277221880947,3.9785309501393002,0.18255465267310536
359,360,0.2,0.1,0.002,0.006,0.01,7.863938279657014e-22,3.8504159744049995e-05,8.363275662136212e-18,1.2433743277269573e-06,1.0499231950844854,0.3474142345110086,0.6986687147977471,0.93,9.188172043010752,0.2572713333654189,4.209509190667622,0.18709588881680714
360,361,0.2,0.1,0.003,0.001,0.001,9.289130454160593e-25,0.003612584458375918,8.264262357484288e-18,0.6636731383914446,1.0293233082706768,0.2703425229741019,0.6498329156223893,0.97,9.357894736842105,0.18500768561513797,3.9314274613245135,0.11197960168930907
361,362,0.2,0.1,0.003,0.001,0.01,1.5728394452475069e-24,0.012235841101150032,3.1547009704339455e-17,0.06910923214677468,1.0293233082706768,0.34628237259816214,0.6878028404344194,0.97,9.647368421052631,0.20287107122222514,3.7126197901712468,0.12003400512324909
362,363,0.2,0.1,0.003,0.002,0.001,3.911087040616008e-24,0.0027005454376892333,1.240848822371073e-18,0.47569221474547596,1.0714285714285714,0.34424603174603174,0.7078373015873016,0.97,9.057291666666666,0.18863096982110839,3.9043710758922354,0.11867917998050533
363,364,0.2,0.1,0.003,0.002,0.01,1.1096695839009284e-19,7.147928954487471e-05,6.055416408649017e-17,0.49372948970766795,0.9451127819548873,0.13575605680868835,0.5404344193817878,0.96,9.694736842105263,0.17072438916610427,4.5764239870990195,0.12383618105403321
364,365,0.2,0.1,0.003,0.003,0.001,2.7301187551567074e-25,0.00028603087242157264,1.7806815604278576e-19,0.25345159056183836,1.0734740631647848,0.08672884961544762,0.5801014563901162,0.99,8.768041237113403,0.1653642471319881,3.765731166027966,0.11284466162070705
365,366,0.2,0.1,0.003,0.003,0.01,2.2640040113266537e-27,0.0006530951494759205,2.8745781744341477e-19,0.7009959062878461,1.0337723741979061,0.12343802769334684,0.5786052009456265,0.96,8.627659574468085,0.17464882586917557,3.8571129169786076,0.12007010449089357
366,367,0.2,0.1,0.003,0.004,0.001,6.301631837386716e-29,0.05106513600525992,1.0085156060853561e-20,0.5167293273944329,1.2206861239119302,0.20378904249871987,0.712237583205325,0.95,7.908602150537634,0.18779196703501233,3.7759469627328874,0.11440475279455674
367,368,0.2,0.1,0.003,0.004,0.01,2.2640040113266537e-27,0.00046357888995484845,6.175531883861533e-19,0.29271279430504316,1.0714285714285714,0.2723741979061128,0.6719013846673421,0.94,8.803191489361701,0.19418052030177255,3.5849998405786363,0.1461306670192756
368,369,0.2,0.1,0.003,0.005,0.001,2.8564522444289135e-32,0.0007162870414153,3.903345340181107e-21,9.903733150009588e-05,1.2928989139515457,0.4094402673350041,0.8511695906432749,0.98,7.973684210526316,0.2387322996367037,2.837130148446556,0.17327383536021201
369,370,0.2,0.1,0.003,0.005,0.01,1.5589245548014399e-27,0.005408105338119852,1.5180477914985497e-19,0.911953878758964,1.2112332112332114,0.1043956043956044,0.6578144078144079,0.93,8.291208791208792,0.17808255580842897,3.5987375183023564,0.13408835018801507
370,371,0.2,0.1,0.003,0.006,0.001,3.757209953454945e-27,1.1727572451272415e-05,5.492048222313656e-20,0.20640325877752058,1.1455304928989138,0.24101921470342513,0.6932748538011695,0.96,8.405263157894737,0.19824052379924975,3.6362898506742205,0.16727358043982368
371,372,0.2,0.1,0.003,0.006,0.01,1.1687739020261043e-34,0.005070757927261003,9.948902342447627e-21,0.023961106468669894,1.194271911663216,0.3806073153899241,0.78743961352657,0.96,7.913043478260869,0.20951754334268693,2.748130486716867,0.12775255842996633
372,373,0.2,0.1,0.004,0.001,0.001,1.5728394452475069e-24,3.3929771070030942e-06,5.746982610358955e-19,0.7528701472390451,1.0714285714285714,0.2620718462823726,0.666750208855472,0.98,8.852631578947369,0.17544684895424023,3.7076547305686423,0.1285884232904006
373,374,0.2,0.1,0.004,0.001,0.01,2.1551051351708037e-24,0.0027594355405146055,5.736714137091476e-17,0.5609305791727184,0.9889543446244478,0.3135329733267878,0.6512436589756178,0.98,9.855670103092784,0.1869246385479401,4.227401265337647,0.11833810916933314
374,375,0.2,0.1,0.004,0.002,0.001,1.8630593559203942e-25,0.00012299479949060997,8.647127303723712e-19,0.5925750799876899,1.0501519756838906,0.19486659912191823,0.6225092874029045,0.95,8.829787234042554,0.17263772500625993,3.999702908840351,0.12358900136741525
